"from","to","z_score","raw_weight","agreement_rate","total_votes","weight","width","color"
"SP","DENK",1.06442211311876,252,0.807692307692308,312,1.06442211311876,2.03221105655938,"#4D4D4DCC"
"VVD","DENK",-1.33777565189634,136,0.430379746835443,316,-1.33777565189634,0.831112174051831,"#80808026"
"Volt","DENK",0.691667287512968,234,0.798634812286689,293,0.691667287512968,1.84583364375648,"#80808026"
"GroenLinks-PvdA","FVD",-1.50344446327669,128,0.358543417366947,357,-1.50344446327669,0.748277768361655,"#80808026"
"FVD","JA21",-0.24021977650151,189,0.660839160839161,286,-0.24021977650151,1.37989011174925,"#80808026"
"NSC","FVD",-0.178093972233878,192,0.545454545454545,352,-0.178093972233878,1.41095301388306,"#80808026"
"FVD","PVV",0.463872671864984,223,0.648255813953488,344,0.463872671864984,1.73193633593249,"#80808026"
"FVD","PvdD",-1.73123907892467,117,0.367924528301887,318,-1.73123907892467,0.634380460537664,"#80808026"
"SGP","FVD",0.0704092448366495,204,0.641509433962264,318,0.0704092448366495,1.53520462241832,"#80808026"
"FVD","SP",-0.882186420600372,158,0.456647398843931,346,-0.882186420600372,1.05890678969981,"#80808026"
"VVD","FVD",-0.405888587881861,181,0.562111801242236,322,-0.405888587881861,1.29705570605907,"#80808026"
"Volt","FVD",-1.31706705047379,137,0.439102564102564,312,-1.31706705047379,0.841466474763103,"#80808026"
"GroenLinks-PvdA","JA21",-1.31706705047379,137,0.467576791808874,293,-1.31706705047379,0.841466474763103,"#80808026"
"GroenLinks-PvdA","NSC",0.111826447681737,206,0.569060773480663,362,0.111826447681737,1.55591322384087,"#80808026"
"GroenLinks-PvdA","PVV",-1.68982187607959,119,0.341954022988506,348,-1.68982187607959,0.655089061960207,"#80808026"
"GroenLinks-PvdA","PvdD",1.37505113445692,267,0.847619047619048,315,1.37505113445692,2.18752556722846,"#4D4D4DCC"
"GroenLinks-PvdA","SGP",-0.861477819177828,159,0.501577287066246,317,-0.861477819177828,1.06926109041109,"#80808026"
"GroenLinks-PvdA","SP",1.16796512023148,257,0.82636655948553,311,1.16796512023148,2.08398256011574,"#4D4D4DCC"
"GroenLinks-PvdA","VVD",-0.923603623445459,156,0.462908011869436,337,-0.923603623445459,1.03819818827727,"#80808026"
"GroenLinks-PvdA","Volt",1.6028457501049,278,0.891025641025641,312,1.6028457501049,2.30142287505245,"#4D4D4DCC"
"NSC","JA21",0.256786657639545,213,0.731958762886598,291,0.256786657639545,1.62839332881977,"#80808026"
"JA21","PVV",0.339621063329721,217,0.69551282051282,312,0.339621063329721,1.66981053166486,"#80808026"
"JA21","PvdD",-1.7933648831923,114,0.407142857142857,280,-1.7933648831923,0.603317558403848,"#80808026"
"SGP","JA21",0.318912461907177,216,0.757894736842105,285,0.318912461907177,1.65945623095359,"#80808026"
"JA21","SP",-1.73123907892467,117,0.419354838709677,279,-1.73123907892467,0.634380460537664,"#80808026"
"VVD","JA21",0.0497006434141056,203,0.727598566308244,279,0.0497006434141056,1.52485032170705,"#80808026"
"Volt","JA21",-1.37919285474143,134,0.509505703422053,263,-1.37919285474143,0.810403572629287,"#80808026"
"NSC","PVV",1.04371351169621,251,0.669333333333333,375,1.04371351169621,2.02185675584811,"#4D4D4DCC"
"NSC","PvdD",-0.737226210642564,165,0.491071428571429,336,-0.737226210642564,1.13138689467872,"#80808026"
"SGP","NSC",0.691667287512968,234,0.72,325,0.691667287512968,1.84583364375648,"#80808026"
"NSC","SP",0.0911178462591934,205,0.574229691876751,357,0.0911178462591934,1.5455589231296,"#80808026"
"VVD","NSC",1.80993176433034,288,0.808988764044944,356,1.80993176433034,2.40496588216517,"#4D4D4DCC"
"Volt","NSC",-0.364471385036773,183,0.598039215686274,306,-0.364471385036773,1.31776430748161,"#80808026"
"PVV","PvdD",-1.89690789030502,109,0.308781869688385,353,-1.89690789030502,0.551546054847488,"#80808026"
"SGP","PVV",0.277495259062089,214,0.66875,320,0.277495259062089,1.63874762953104,"#80808026"
"PVV","SP",-1.44131865900906,131,0.379710144927536,345,-1.44131865900906,0.779340670495471,"#80808026"
"VVD","PVV",1.0851307145413,253,0.71671388101983,353,1.0851307145413,2.04256535727065,"#4D4D4DCC"
"Volt","PVV",-1.50344446327669,128,0.406349206349206,315,-1.50344446327669,0.748277768361655,"#80808026"
"SGP","PvdD",-1.21352404336107,142,0.478114478114478,297,-1.21352404336107,0.893237978319463,"#80808026"
"SP","PvdD",1.54071994583727,275,0.901639344262295,305,1.54071994583727,2.27035997291863,"#4D4D4DCC"
"VVD","PvdD",-1.75194768034722,116,0.374193548387097,310,-1.75194768034722,0.624026159826392,"#80808026"
"Volt","PvdD",0.795210294625687,239,0.832752613240418,287,0.795210294625687,1.89760514731284,"#80808026"
"SGP","SP",-0.985729427713091,153,0.520408163265306,294,-0.985729427713091,1.00713528614345,"#80808026"
"SGP","VVD",0.277495259062089,214,0.679365079365079,315,0.277495259062089,1.63874762953104,"#80808026"
"SGP","Volt",-0.654391804952388,169,0.570945945945946,296,-0.654391804952388,1.17280409752381,"#80808026"
"VVD","SP",-1.17210684051599,144,0.452830188679245,318,-1.17210684051599,0.913946579742007,"#80808026"
"Volt","SP",0.919461903160951,245,0.833333333333333,294,0.919461903160951,1.95973095158048,"#80808026"
"Volt","VVD",-1.04785523198072,150,0.513698630136986,292,-1.04785523198072,0.976072384009638,"#80808026"
