"from","to","z_score","raw_weight","agreement_rate","total_votes","weight","width","color"
"CDA","PVV",0.00867632270204474,1776,0.531895777178796,3339,0.00867632270204474,1.50433816135102,"#80808026"
"PVV","PvdA",-0.136064045340828,1659,0.497899159663866,3332,-0.136064045340828,1.43196797732959,"#80808026"
"PVV","GroenLinks",-0.12864146236427,1665,0.497757847533632,3345,-0.12864146236427,1.43567926881787,"#80808026"
"D66","PVV",-0.315443133940969,1514,0.451940298507463,3350,-0.315443133940969,1.34227843302952,"#80808026"
"PVV","VVD",0.0408408489337942,1802,0.538714499252616,3345,0.0408408489337942,1.5204204244669,"#80808026"
"PVV","G<U+00FC>ndogan",-0.687809379931606,1213,0.366686819830713,3308,-0.687809379931606,1.1560953100342,"#80808026"
"Omtzigt","PVV",0.11506667869937,1862,0.563218390804598,3306,0.11506667869937,1.55753333934969,"#80808026"
"PVV","JA21",0.909283057191029,2504,0.756038647342995,3312,0.909283057191029,1.95464152859551,"#80808026"
"Fractie Den Haan","PVV",-0.174414057386375,1628,0.491694352159468,3311,-0.174414057386375,1.41279297130681,"#80808026"
"PVV","ChristenUnie",-0.126167268038751,1667,0.501202645820806,3326,-0.126167268038751,1.43691636598062,"#80808026"
"PVV","SP",0.134860233303523,1878,0.562443845462713,3339,0.134860233303523,1.56743011665176,"#80808026"
"PvdD","PVV",-0.126167268038751,1667,0.501202645820806,3326,-0.126167268038751,1.43691636598062,"#80808026"
"PVV","Groep Van Haga",1.02185889900215,2595,0.780920854649413,3323,1.02185889900215,2.01092944950108,"#4D4D4DCC"
"BBB","BIJ1",-0.00740594041382998,1763,0.537172455819622,3282,-0.00740594041382998,1.49629702979309,"#80808026"
"CDA","BIJ1",-0.320391522592007,1510,0.458131067961165,3296,-0.320391522592007,1.339804238704,"#80808026"
"PvdA","BIJ1",0.811552381333021,2425,0.736858097842601,3291,0.811552381333021,1.90577619066651,"#80808026"
"GroenLinks","BIJ1",0.810315284170261,2424,0.734990903577926,3298,0.810315284170261,1.90515764208513,"#80808026"
"D66","BIJ1",0.0791908609793416,1833,0.554782082324455,3304,0.0791908609793416,1.53959543048967,"#80808026"
"BIJ1","VVD",-0.472554473611437,1387,0.420430433464686,3299,-0.472554473611437,1.26372276319428,"#80808026"
"G<U+00FC>ndogan","BIJ1",-0.0271994950179835,1747,0.532459615970741,3281,-0.0271994950179835,1.48640025249101,"#80808026"
"Omtzigt","BIJ1",-0.0185398148786663,1754,0.534919182677646,3279,-0.0185398148786663,1.49073009256067,"#80808026"
"JA21","BIJ1",-0.593789995561877,1289,0.392628693268352,3283,-0.593789995561877,1.20310500221906,"#80808026"
"Fractie Den Haan","BIJ1",0.562895851618343,2224,0.677222898903776,3284,0.562895851618343,1.78144792580917,"#80808026"
"ChristenUnie","BIJ1",-0.0309107865062623,1744,0.530736457699331,3286,-0.0309107865062623,1.48454460674687,"#80808026"
"BIJ1","SP",0.788047535240589,2406,0.72997572815534,3296,0.788047535240589,1.89402376762029,"#80808026"
"PvdD","BIJ1",0.891963696912395,2490,0.758221680876979,3284,0.891963696912395,1.9459818484562,"#80808026"
"BIJ1","Groep Van Haga",-0.575233538120483,1304,0.39671432917554,3287,-0.575233538120483,1.21238323093976,"#80808026"
"CDA","BBB",0.32661029353126,2033,0.614385010577214,3309,0.32661029353126,1.66330514676563,"#80808026"
"BBB","PvdA",0.402073220459595,2094,0.633969118982743,3303,0.402073220459595,1.7010366102298,"#80808026"
"BBB","GroenLinks",0.407021609110634,2098,0.633454106280193,3312,0.407021609110634,1.70351080455532,"#80808026"
"D66","BBB",0.0396037517710346,1801,0.542796865581676,3318,0.0396037517710346,1.51980187588552,"#80808026"
"BBB","VVD",0.279600601346396,1995,0.602173256866888,3313,0.279600601346396,1.6398003006732,"#80808026"
"BBB","G<U+00FC>ndogan",-0.101425324783559,1687,0.512298815669602,3293,-0.101425324783559,1.44928733760822,"#80808026"
"Omtzigt","BBB",0.550524879990747,2214,0.672743846855059,3291,0.550524879990747,1.77526243999537,"#80808026"
"BBB","JA21",0.796707215379906,2413,0.732321699544765,3295,0.796707215379906,1.89835360768995,"#80808026"
"Fractie Den Haan","BBB",0.433000649528585,2119,0.642900485436893,3296,0.433000649528585,1.71650032476429,"#80808026"
"BBB","ChristenUnie",0.2672296297188,1985,0.601879927228623,3298,0.2672296297188,1.6336148148594,"#80808026"
"BBB","SP",0.538153908363151,2204,0.666263603385732,3308,0.538153908363151,1.76907695418158,"#80808026"
"PvdD","BBB",0.338981265158856,2043,0.619466343238326,3298,0.338981265158856,1.66949063257943,"#80808026"
"BBB","Groep Van Haga",0.805366895519223,2420,0.733111178430779,3301,0.805366895519223,1.90268344775961,"#80808026"
"CDA","PvdA",0.313002224740905,2022,0.607572115384615,3328,0.313002224740905,1.65650111237045,"#80808026"
"CDA","GroenLinks",0.319187710554703,2027,0.60688622754491,3340,0.319187710554703,1.65959385527735,"#80808026"
"CDA","D66",1.21237186206713,2749,0.821578003586372,3346,1.21237186206713,2.10618593103356,"#4D4D4DCC"
"CDA","VVD",1.47463646057216,2961,0.886261598323855,3341,1.47463646057216,2.23731823028608,"#4D4D4DCC"
"CDA","G<U+00FC>ndogan",0.0791908609793416,1833,0.554278802540067,3307,0.0791908609793416,1.53959543048967,"#80808026"
"CDA","Omtzigt",0.424340969389268,2112,0.639031770045386,3305,0.424340969389268,1.71217048469463,"#80808026"
"CDA","JA21",0.336507070833337,2041,0.616430081546361,3311,0.336507070833337,1.66825353541667,"#80808026"
"Fractie Den Haan","CDA",0.32784739069402,2034,0.614501510574018,3310,0.32784739069402,1.66392369534701,"#80808026"
"CDA","ChristenUnie",1.38309127052795,2887,0.86879325910322,3323,1.38309127052795,2.19154563526398,"#4D4D4DCC"
"CDA","SP",0.0606344035379477,1818,0.544964028776978,3336,0.0606344035379477,1.53031720176897,"#80808026"
"PvdD","CDA",0.0198101971668811,1785,0.537003610108303,3324,0.0198101971668811,1.50990509858344,"#80808026"
"CDA","Groep Van Haga",0.147231204931119,1888,0.568674698795181,3320,0.147231204931119,1.57361560246556,"#80808026"
"PvdA","GroenLinks",1.89772369023594,3303,0.990999099909991,3333,1.89772369023594,2.44886184511797,"#4D4D4DCC"
"D66","PvdA",0.807841089844742,2422,0.725584182144997,3338,0.807841089844742,1.90392054492237,"#80808026"
"PvdA","VVD",0.148468302093879,1889,0.566756675667567,3333,0.148468302093879,1.57423415104694,"#80808026"
"PvdA","G<U+00FC>ndogan",0.505989382131401,2178,0.659600242277408,3302,0.505989382131401,1.7529946910657,"#80808026"
"Omtzigt","PvdA",0.414444192087191,2104,0.637575757575758,3300,0.414444192087191,1.7072220960436,"#80808026"
"PvdA","JA21",-0.286989899197498,1537,0.464912280701754,3306,-0.286989899197498,1.35650505040125,"#80808026"
"Fractie Den Haan","PvdA",1.09113634011669,2651,0.802118003025719,3305,1.09113634011669,2.04556817005834,"#4D4D4DCC"
"PvdA","ChristenUnie",0.654441041662553,2298,0.692794694000603,3317,0.654441041662553,1.82722052083128,"#80808026"
"PvdA","SP",1.26556704006579,2792,0.838438438438438,3330,1.26556704006579,2.1327835200329,"#4D4D4DCC"
"PvdD","PvdA",1.4338122542011,2928,0.883524441762221,3314,1.4338122542011,2.21690612710055,"#4D4D4DCC"
"PvdA","Groep Van Haga",-0.316680231103728,1513,0.456547978273989,3314,-0.316680231103728,1.34165988444814,"#80808026"
"D66","GroenLinks",0.81402657565854,2427,0.724261414503133,3351,0.81402657565854,1.90701328782927,"#80808026"
"GroenLinks","VVD",0.155890885070436,1895,0.566347878063359,3346,0.155890885070436,1.57794544253522,"#80808026"
"G<U+00FC>ndogan","GroenLinks",0.50970067361968,2181,0.659111514052584,3309,0.50970067361968,1.75485033680984,"#80808026"
"Omtzigt","GroenLinks",0.414444192087191,2104,0.636226186876323,3307,0.414444192087191,1.7072220960436,"#80808026"
"JA21","GroenLinks",-0.285752802034739,1538,0.464231814065801,3313,-0.285752802034739,1.35712359898263,"#80808026"
"Fractie Den Haan","GroenLinks",1.09237343727945,2652,0.800724637681159,3312,1.09237343727945,2.04618671863972,"#4D4D4DCC"
"ChristenUnie","GroenLinks",0.650729750174274,2295,0.690225563909774,3325,0.650729750174274,1.82536487508714,"#80808026"
"GroenLinks","SP",1.26927833155407,2795,0.836826347305389,3340,1.26927833155407,2.13463916577704,"#4D4D4DCC"
"PvdD","GroenLinks",1.43876064285213,2932,0.881274421400661,3327,1.43876064285213,2.21938032142607,"#4D4D4DCC"
"GroenLinks","Groep Van Haga",-0.31049474528993,1518,0.456541353383459,3325,-0.31049474528993,1.34475262735503,"#80808026"
"D66","VVD",1.14804280960363,2697,0.804594272076372,3352,1.14804280960363,2.07402140480182,"#4D4D4DCC"
"D66","G<U+00FC>ndogan",0.35753772260025,2058,0.620814479638009,3315,0.35753772260025,1.67876886130013,"#80808026"
"D66","Omtzigt",0.308053836089866,2018,0.609115605191669,3313,0.308053836089866,1.65402691804493,"#80808026"
"D66","JA21",-0.122455976550472,1670,0.503163603495029,3319,-0.122455976550472,1.43877201172476,"#80808026"
"Fractie Den Haan","D66",0.609905543803207,2262,0.681735985533454,3318,0.609905543803207,1.8049527719016,"#80808026"
"D66","ChristenUnie",1.40412192229487,2904,0.871810267187031,3331,1.40412192229487,2.20206096114743,"#4D4D4DCC"
"D66","SP",0.405784511947874,2097,0.626531221989842,3347,0.405784511947874,1.70289225597394,"#80808026"
"PvdD","D66",0.466402272923094,2146,0.643671265746851,3334,0.466402272923094,1.73320113646155,"#80808026"
"D66","Groep Van Haga",-0.212764069431922,1597,0.479291716686675,3332,-0.212764069431922,1.39361796528404,"#80808026"
"G<U+00FC>ndogan","VVD",-0.0222511063669451,1751,0.529003021148036,3310,-0.0222511063669451,1.48887444681653,"#80808026"
"Omtzigt","VVD",0.294445767299511,2007,0.60671100362757,3308,0.294445767299511,1.64722288364976,"#80808026"
"JA21","VVD",0.371145791390606,2069,0.624321062160531,3314,0.371145791390606,1.6855728956953,"#80808026"
"Fractie Den Haan","VVD",0.223931229022214,1950,0.588590401448838,3313,0.223931229022214,1.61196561451111,"#80808026"
"ChristenUnie","VVD",1.19876379327677,2738,0.823211064341551,3326,1.19876379327677,2.09938189663839,"#4D4D4DCC"
"VVD","SP",-0.0816317701794056,1703,0.509727626459144,3341,-0.0816317701794056,1.4591841149103,"#80808026"
"PvdD","VVD",-0.1583317942705,1641,0.493088942307692,3328,-0.1583317942705,1.42083410286475,"#80808026"
"VVD","Groep Van Haga",0.216508646045656,1944,0.584485868911605,3326,0.216508646045656,1.60825432302283,"#80808026"
"Omtzigt","G<U+00FC>ndogan",-0.132352753852549,1662,0.50516717325228,3290,-0.132352753852549,1.43382362307373,"#80808026"
"JA21","G<U+00FC>ndogan",-0.548017400539772,1326,0.402550091074681,3294,-0.548017400539772,1.22599129973011,"#80808026"
"Fractie Den Haan","G<U+00FC>ndogan",0.638358778546678,2285,0.693474962063733,3295,0.638358778546678,1.81917938927334,"#80808026"
"ChristenUnie","G<U+00FC>ndogan",0.263518338230521,1982,0.601152562936002,3297,0.263518338230521,1.63175916911526,"#80808026"
"G<U+00FC>ndogan","SP",0.215271548882897,1943,0.587541578469912,3307,0.215271548882897,1.60763577444145,"#80808026"
"PvdD","G<U+00FC>ndogan",0.299394155950549,2011,0.610318664643399,3295,0.299394155950549,1.64969707797527,"#80808026"
"G<U+00FC>ndogan","Groep Van Haga",-0.651933562211578,1242,0.376591873862947,3298,-0.651933562211578,1.17403321889421,"#80808026"
"Omtzigt","JA21",0.197952188604263,1929,0.585965978128797,3292,0.197952188604263,1.59897609430213,"#80808026"
"Fractie Den Haan","Omtzigt",0.289497378648472,2003,0.608259945338597,3293,0.289497378648472,1.64474868932424,"#80808026"
"Omtzigt","ChristenUnie",0.497329701992084,2171,0.658877086494689,3295,0.497329701992084,1.74866485099604,"#80808026"
"Omtzigt","SP",0.35877481976301,2059,0.622995461422088,3305,0.35877481976301,1.6793874098815,"#80808026"
"PvdD","Omtzigt",0.283311892834675,1998,0.606741573033708,3293,0.283311892834675,1.64165594641734,"#80808026"
"Omtzigt","Groep Van Haga",0.0940360269324567,1845,0.559769417475728,3296,0.0940360269324567,1.54701801346623,"#80808026"
"Fractie Den Haan","JA21",-0.12987855952703,1664,0.504701243554747,3297,-0.12987855952703,1.43506072023649,"#80808026"
"ChristenUnie","JA21",0.107644095722812,1856,0.562253862465919,3301,0.107644095722812,1.55382204786141,"#80808026"
"JA21","SP",-0.086580158830444,1699,0.513138024765932,3311,-0.086580158830444,1.45670992058478,"#80808026"
"PvdD","JA21",-0.346370563009959,1489,0.451622687291477,3297,-0.346370563009959,1.32681471849502,"#80808026"
"JA21","Groep Van Haga",1.11464118620912,2670,0.808600847970927,3302,1.11464118620912,2.05732059310456,"#4D4D4DCC"
"Fractie Den Haan","ChristenUnie",0.536916811200391,2203,0.667575757575758,3300,0.536916811200391,1.7684584056002,"#80808026"
"Fractie Den Haan","SP",0.889489502586875,2488,0.75166163141994,3310,0.889489502586875,1.94474475129344,"#80808026"
"PvdD","Fractie Den Haan",0.921654028818625,2514,0.762280169799879,3298,0.921654028818625,1.96082701440931,"#80808026"
"Fractie Den Haan","Groep Van Haga",-0.25111408147747,1566,0.47440169645562,3301,-0.25111408147747,1.37444295926127,"#80808026"
"ChristenUnie","SP",0.393413540320278,2087,0.628236002408188,3322,0.393413540320278,1.69670677016014,"#80808026"
"PvdD","ChristenUnie",0.362486111251288,2062,0.62314898760955,3309,0.362486111251288,1.68124305562564,"#80808026"
"ChristenUnie","Groep Van Haga",-0.0766833815283672,1707,0.516177804656789,3307,-0.0766833815283672,1.46165830923582,"#80808026"
"PvdD","SP",1.36824610457484,2875,0.865182064399639,3323,1.36824610457484,2.18412305228742,"#4D4D4DCC"
"SP","Groep Van Haga",-0.0779204786911268,1706,0.513700692562481,3321,-0.0779204786911268,1.46103976065444,"#80808026"
"PvdD","Groep Van Haga",-0.293175385011296,1532,0.463119709794438,3308,-0.293175385011296,1.35341230749435,"#80808026"
"PvdD","PvdD",-2.18840823835899,0,0,12,-2.18840823835899,0.405795880820503,"#80808026"
"D66","D66",-2.18840823835899,0,0,19,-2.18840823835899,0.405795880820503,"#80808026"
"CDA","CDA",-2.18840823835899,0,0,12,-2.18840823835899,0.405795880820503,"#80808026"
"PVV","PVV",-2.18840823835899,0,0,16,-2.18840823835899,0.405795880820503,"#80808026"
"VVD","VVD",-2.18840823835899,0,0,15,-2.18840823835899,0.405795880820503,"#80808026"
"SP","SP",-2.18840823835899,0,0,13,-2.18840823835899,0.405795880820503,"#80808026"
"GroenLinks","GroenLinks",-2.18840823835899,0,0,15,-2.18840823835899,0.405795880820503,"#80808026"
"D66","Ephraim",-2.03995657882784,120,0.108597285067873,1105,-2.03995657882784,0.480021710586079,"#80808026"
"ChristenUnie","Ephraim",-2.01892592706093,137,0.124772313296903,1098,-2.01892592706093,0.490537036469535,"#80808026"
"G<U+00FC>ndogan","Ephraim",-1.65893065269789,428,0.389799635701275,1098,-1.65893065269789,0.670534673651056,"#80808026"
"CDA","Ephraim",-1.99294688664298,158,0.143636363636364,1100,-1.99294688664298,0.503526556678511,"#80808026"
"DENK","Ephraim",-2.02263721854921,134,0.122040072859745,1098,-2.02263721854921,0.488681390725396,"#80808026"
"Ephraim","Groep Van Haga",-1.90635008524981,228,0.206896551724138,1102,-1.90635008524981,0.546824957375097,"#80808026"
"BBB","Ephraim",-1.9187210568774,218,0.198181818181818,1100,-1.9187210568774,0.540639471561299,"#80808026"
"SP","Ephraim",-2.04490496747888,116,0.105550500454959,1099,-2.04490496747888,0.47754751626056,"#80808026"
"BIJ1","Ephraim",-2.00902914975885,145,0.132662397072278,1093,-2.00902914975885,0.495485425120574,"#80808026"
"Ephraim","SGP",-1.9372775143188,203,0.184713375796178,1099,-1.9372775143188,0.531361242840602,"#80808026"
"PVV","Ephraim",-1.94717429162087,195,0.177434030937216,1099,-1.94717429162087,0.526412854189564,"#80808026"
"PvdD","Ephraim",-2.06964691073407,96,0.0873521383075523,1099,-2.06964691073407,0.465176544632964,"#80808026"
"JA21","Ephraim",-1.90511298808705,229,0.208751139471285,1097,-1.90511298808705,0.547443505956477,"#80808026"
"Volt","Ephraim",-2.05603884194372,107,0.097538742023701,1097,-2.05603884194372,0.471980579028142,"#80808026"
"VVD","Ephraim",-1.97191623487606,175,0.159090909090909,1100,-1.97191623487606,0.514041882561968,"#80808026"
"Omtzigt","Ephraim",-1.84820651860011,275,0.250683682771194,1097,-1.84820651860011,0.575896740699947,"#80808026"
"PvdA","Ephraim",-2.06840981357131,97,0.0883424408014572,1098,-2.06840981357131,0.465795093214344,"#80808026"
"FVD","Ephraim",-1.92366944552844,214,0.194545454545455,1100,-1.92366944552844,0.53816527723578,"#80808026"
"GroenLinks","Ephraim",-2.06717271640855,98,0.089171974522293,1099,-2.06717271640855,0.466413641795723,"#80808026"
"Fractie Den Haan","Ephraim",-2.09191465966375,78,0.0709736123748863,1099,-2.09191465966375,0.454042670168127,"#80808026"
"ChristenUnie","ChristenUnie",-2.18840823835899,0,0,7,-2.18840823835899,0.405795880820503,"#80808026"
"FVD","FVD",-2.18840823835899,0,0,8,-2.18840823835899,0.405795880820503,"#80808026"
"SGP","SGP",-2.18840823835899,0,0,7,-2.18840823835899,0.405795880820503,"#80808026"
"Groep Van Haga","Groep Van Haga",-2.18840823835899,0,0,11,-2.18840823835899,0.405795880820503,"#80808026"
"DENK","DENK",-2.18840823835899,0,0,7,-2.18840823835899,0.405795880820503,"#80808026"
"PvdA","PvdA",-2.18840823835899,0,0,9,-2.18840823835899,0.405795880820503,"#80808026"
